0.018311679690963846,0.01305612321050257,0.04386951131000733,0
0.016573769091354804,0.011012041020937906,0.041369214576209457,0
0.013787836663732973,0.007740741300988749,0.036112916191910774,0
0.012685433531344015,0.0013107699387089097,0.016908286898533745,0
0.018447568470058514,0.013242531740469552,0.04392012938099136,0
0.012649179504648823,0.006609824856027423,0.033832173312569894,0
0.00791360225708738,0.000565789066903916,0.011040294133293552,0
0.01719692290351074,0.01064867142938395,0.040991467337685224,0
0.018901072272152857,0.013511215962299039,0.04444161620188975,0
0.020862926643114534,0.013222673123530686,0.043987013199039963,0
0.020945987352463342,0.016145882700254854,0.04674196715715076,0
0.020705329065511813,0.011640593116115835,0.04215745139552346,0
0.022581665827765704,0.015079811520622325,0.04576821849338863,0
0.02358433576295056,0.012295099404955833,0.042999612960011604,0
0.017562826952607764,0.007247778827925653,0.03524854671317154,0
0.022463249600252384,0.016238945607281424,0.04671050025964237,0
0.022708943472530392,0.01147304285927545,0.04231454225972456,0
0.022751535644975437,0.01365845953677838,0.04438088050787358,0
0.023730815830593496,0.014615104728416444,0.045357470250639915,0
0.024759438374145615,0.008258502444590926,0.03804069093062981,0
0.019009848255985406,0.0034786860019657786,0.025702128130069658,0
0.02357983172445001,0.010391181841390078,0.04047863794120019,0
0.022242342996631113,0.006490960956351636,0.0351241524249443,0
0.01991095976743544,0.005394110430763234,0.03193911254483247,0
0.02271976941939897,0.009728749215506816,0.039408332282895246,0
0.025995599237756684,0.01412950618598015,0.04497097316938144,0
0.025518984419129264,0.011869687744341427,0.0424427487099319,0
0.02171899700727584,0.008864752648151694,0.03816456981630516,0
0.019795354456572815,0.005168034007934468,0.03190172018436139,0
0.02517061782405663,0.011087214474691333,0.041690198296382895,0
0.022946557640932026,0.006947248304059461,0.03596796032096058,0
0.022837113179698824,0.007123852018532765,0.035676828208425035,0
0.020768230991694198,0.0043009495973862204,0.028068648113109138,0
0.026687237135781916,0.012232512467359843,0.04329709323705879,0
0.023856625602588277,0.010463305154314356,0.040635487754391006,0
0.024864849689872726,0.01577137091969437,0.046309943676957,0
0.021641250772811177,0.012205660297513717,0.04301465230917839,0
0.01869678598105224,0.006708924978065199,0.034069404955592374,0
0.023358449372160184,0.014253004906573295,0.04505471099336396,0
0.021207239507477972,0.0101995163796843,0.040348843085905355,0
0.018745929278447235,0.0067554639206794925,0.0341193133672254,0
0.011769090317086076,0.005486074062541769,0.031246436129056712,0
0.010857759562093365,0.0026675859888509075,0.022145144389073536,0
0.013329794493899844,0.007336867293671229,0.03532342677166526,0
0.015609784928346696,0.008970301745719517,0.03847929442722706,0
0.009540201487601046,0.0008388800587082798,0.013155702926165127,0
0.01983970875755825,0.014810064586969826,0.04554664408270517,0
